0	0	7813809730	0	1	5261679340	0	2	950880	0	3	40437100	0	4	22065510	
1	0	5732946300	1	1	3142257480	1	2	5301210	1	3	41011730	1	4	27399970	
2	0	4441777730	2	1	2823283650	2	2	3267910	2	3	95499980	2	4	82757470	
3	0	5463785090	3	1	3762909040	3	2	2272420	3	3	59725310	3	4	25341630	
4	0	6506832380	4	1	5415250200	4	2	1335470	4	3	49024550	4	4	36156630	
5	0	6250287380	5	1	3742121890	5	2	2131500	5	3	54895720	5	4	21444340	
6	0	6335004430	6	1	4428422290	6	2	2039030	6	3	53175410	6	4	29844290	
7	0	5451301190	7	1	5155622150	7	2	2800710	7	3	41001850	7	4	19477400	
8	0	5011170040	8	1	2231723890	8	2	975100	8	3	34807420	8	4	18917960	
9	0	5097818950	9	1	4402594620	9	2	911090	9	3	36604210	9	4	21944040	
10	0	6808028960	10	1	3189496970	10	2	4114260	10	3	42079150	10	4	20130090	
11	0	5059164270	11	1	3353914140	11	2	2157400	11	3	49372070	11	4	28635760	
12	0	5390773350	12	1	5074923900	12	2	2041940	12	3	49117120	12	4	23553090	
13	0	6867539690	13	1	3996202430	13	2	2328320	13	3	51410610	13	4	22854650	
14	0	7297264200	14	1	3940662000	14	2	1059800	14	3	55843010	14	4	22002010	
15	0	5262776130	15	1	6039276970	15	2	2649760	15	3	42693680	15	4	22516910	
16	0	5114859850	16	1	3715965740	16	2	841090	16	3	43383090	16	4	19925650	
17	0	6547259760	17	1	5325543710	17	2	2682490	17	3	41089750	17	4	22359500	
18	0	6635078450	18	1	3656176190	18	2	9049590	18	3	64768000	18	4	22388340	
19	0	5455663220	19	1	2672212370	19	2	507670	19	3	42728940	19	4	21746370	
