37	0	6945536200	37	1	1536922500	37	2	1183480	37	3	26041910	37	4	17722540	37	5	2107800	37	6	11730500	37	7	10772391600	37	8	4628133400	
38	0	7343382100	38	1	1522058100	38	2	1177020	38	3	26889210	38	4	17396540	38	5	2103400	38	6	9092500	38	7	16124836700	38	8	7102834300	
39	0	7360011800	39	1	1492335200	39	2	962050	39	3	27644620	39	4	17594530	39	5	1898700	39	6	12706500	39	7	8566453900	39	8	6452580200	
40	0	7868812700	40	1	1574288300	40	2	1452210	40	3	26763360	40	4	16505450	40	5	2120400	40	6	9562200	40	7	7612403700	40	8	4859749800	
41	0	6555664800	41	1	1552895500	41	2	946060	41	3	25732110	41	4	17747000	41	5	2102800	41	6	9948300	41	7	6163417400	41	8	10653943300	
42	0	6698693700	42	1	1816992000	42	2	964930	42	3	26800780	42	4	16422570	42	5	1573600	42	6	10732000	42	7	17563217300	42	8	5005659800	
43	0	7309147700	43	1	1512393300	43	2	1283080	43	3	26065790	43	4	17709710	43	5	1567300	43	6	12703800	43	7	12061386700	43	8	5440679900	
44	0	7040548700	44	1	1579566600	44	2	1088190	44	3	27553480	44	4	16484550	44	5	2107600	44	6	9912900	44	7	13447416700	44	8	7932471500	
45	0	14077057500	45	1	1729846000	45	2	241720	45	3	95823150	45	4	17536560	45	5	1364300	45	6	4270142100	45	7	57746106400	45	8	4022384500	
46	0	14982157000	46	1	1712630600	46	2	1175580	46	3	31540460	46	4	20288010	46	5	1891100	46	6	8272200	46	7	20737845600	46	8	3653865100	
47	0	6930285700	47	1	1579393600	47	2	913490	47	3	33868710	47	4	17227640	47	5	1666100	47	6	11439400	47	7	7970653400	47	8	7025801300	
48	0	7192330300	48	1	1519148200	48	2	1491620	48	3	32390590	48	4	19259750	48	5	3701500	48	6	9273400	48	7	7293029900	48	8	3999464400	
49	0	12362567100	49	1	2116510400	49	2	2764110	49	3	36340950	49	4	21822120	49	5	2289000	49	6	12572600	49	7	8815806200	49	8	7326941100	
